web-scraper-order,web-scraper-start-url,plantsLinks,plantsLinks-href
"1665403077-825","https://www.thespruce.com/plants-a-to-z-5116344","Moss Rose Portulaca grandiflora","https://www.thespruce.com/growing-portulaca-1315707"
"1665403077-826","https://www.thespruce.com/plants-a-to-z-5116344","Mother Of Thousands Kalanchoe daigremontiana","https://www.thespruce.com/kalanchoe-daigremontiana-plant-care-5083720"
"1665403077-827","https://www.thespruce.com/plants-a-to-z-5116344","Motherwort Leonurus cardiaca","https://www.thespruce.com/motherwort-growing-guide-5211021"
"1665403077-828","https://www.thespruce.com/plants-a-to-z-5116344","Mountain Hydrangea Hydrangea serrata","https://www.thespruce.com/hydrangea-serrata-mountain-hydrangea-guide-6361976"
"1665403077-829","https://www.thespruce.com/plants-a-to-z-5116344","Mountain Laurel Kalmia latifolia","https://www.thespruce.com/mountain-laurel-plants-growing-tips-2131174"
"1665403077-830","https://www.thespruce.com/plants-a-to-z-5116344","Mugo Pine Pinus mugo cultivars","https://www.thespruce.com/mugo-pine-trees-2132064"
"1665403077-831","https://www.thespruce.com/plants-a-to-z-5116344","Mulberry Morus","https://www.thespruce.com/growing-mulberry-trees-5077354"
"1665403077-832","https://www.thespruce.com/plants-a-to-z-5116344","Mullein Verbascum thapsus","https://www.thespruce.com/mullein-plant-growing-guide-5203326"
"1665403077-833","https://www.thespruce.com/plants-a-to-z-5116344","Mum Chrysanthemum","https://www.thespruce.com/growing-hardy-mums-1402850"
"1665403077-834","https://www.thespruce.com/plants-a-to-z-5116344","Munstead Lavender Lavandua angustifolia 'munstead'","https://www.thespruce.com/growing-munstead-lavender-5101145"
"1665403077-835","https://www.thespruce.com/plants-a-to-z-5116344","Myrtle Myrtus communis","https://www.thespruce.com/growing-myrtus-communis-5089132"
"1665403077-836","https://www.thespruce.com/plants-a-to-z-5116344","N'Joy Pothos Epipremnum aureum 'n'joy'","https://www.thespruce.com/njoy-pothos-growing-guide-6502018"
"1665403077-837","https://www.thespruce.com/plants-a-to-z-5116344","Naked Lady Colchicum","https://www.thespruce.com/autumn-crocus-plant-profile-4768180"
"1665403077-838","https://www.thespruce.com/plants-a-to-z-5116344","Napa Cabbage Brassica rapa","https://www.thespruce.com/how-to-grow-chinese-or-napa-cabbage-4125534"
"1665403077-839","https://www.thespruce.com/plants-a-to-z-5116344","Nasturtium Tropaeolum","https://www.thespruce.com/nasturtiums-cool-season-flowers-1402910"
"1665403077-840","https://www.thespruce.com/plants-a-to-z-5116344","Natal Plum Carissa macrocarpa","https://www.thespruce.com/growing-the-natal-plum-3269227"
"1665403077-841","https://www.thespruce.com/plants-a-to-z-5116344","Needle Palm Yucca filamentosa","https://www.thespruce.com/adams-needle-yucca-filamentosa-2131814"
"1665403077-842","https://www.thespruce.com/plants-a-to-z-5116344","Nemesia Scrophulariaceae","https://www.thespruce.com/nemesia-plant-profile-5070320"
"1665403077-843","https://www.thespruce.com/plants-a-to-z-5116344","Neon Pothos Epipremnum aureum 'Neon'","https://www.thespruce.com/neon-pothos-plant-profile-5206135"
"1665403077-844","https://www.thespruce.com/plants-a-to-z-5116344","Netleaf Hackberry Celtis reticulata","https://www.thespruce.com/netleaf-hackberry-growing-guide-5204259"
"1665403077-845","https://www.thespruce.com/plants-a-to-z-5116344","Never Never Plant Ctenanthe setosa 'grey star'","https://www.thespruce.com/ctenanthe-setosa-grey-star-plant-care-5088732"
"1665403077-846","https://www.thespruce.com/plants-a-to-z-5116344","New England Aster Symphyotrichum novae-angliae","https://www.thespruce.com/how-to-grow-new-england-asters-4109086"
"1665403077-847","https://www.thespruce.com/plants-a-to-z-5116344","New Guinea Impatiens Impatiens hawkeri","https://www.thespruce.com/care-for-new-guinea-impatiens-4122333"
"1665403077-848","https://www.thespruce.com/plants-a-to-z-5116344","New York Ironweed Vernonia noveboracensis","https://www.thespruce.com/new-york-ironweed-plant-profile-5069722"
"1665403077-849","https://www.thespruce.com/plants-a-to-z-5116344","New Zealand Flax Phormium tenax","https://www.thespruce.com/growing-phormium-1402855"
"1665403077-850","https://www.thespruce.com/plants-a-to-z-5116344","Nigella Nigella damascena","https://www.thespruce.com/how-to-grow-nigella-damascena-1402911"
"1665403077-851","https://www.thespruce.com/plants-a-to-z-5116344","Night-Blooming Jasmine Cestrum Nocturnum","https://www.thespruce.com/night-blooming-jasmine-growing-guide-5210438"
"1665403077-852","https://www.thespruce.com/plants-a-to-z-5116344","Ninebark Physocarpus opulifolius","https://www.thespruce.com/ninebark-shrub-growing-profile-3269220"
"1665403077-853","https://www.thespruce.com/plants-a-to-z-5116344","Noble Fir Abies procera","https://www.thespruce.com/noble-fir-growing-guide-5202075"
"1665403077-854","https://www.thespruce.com/plants-a-to-z-5116344","Norfolk Island Pine Araucaria heterophylla","https://www.thespruce.com/grow-norfolk-island-pine-indoors-1902627"
"1665403077-855","https://www.thespruce.com/plants-a-to-z-5116344","Northern Sea Oats Chasmanthium latifolium","https://www.thespruce.com/northern-sea-oats-growing-guide-5224490"
"1665403077-856","https://www.thespruce.com/plants-a-to-z-5116344","Norway Spruce Picea abies","https://www.thespruce.com/growing-norway-spruce-trees-5073791"
"1665403077-857","https://www.thespruce.com/plants-a-to-z-5116344","Nosegay Plumeria alba","https://www.thespruce.com/white-frangipani-plumeria-care-and-growing-guide-5197390"
"1665403077-858","https://www.thespruce.com/plants-a-to-z-5116344","Nutmeg Myristica fragrans","https://www.thespruce.com/nutmeg-tree-myristica-fragrans-guide-5120676"
"1665403077-859","https://www.thespruce.com/plants-a-to-z-5116344","Nutsedge Cyperus esculentus var. esculentus","https://www.thespruce.com/identify-get-rid-of-nutsedge-6374340"
"1665403077-860","https://www.thespruce.com/plants-a-to-z-5116344","Oak Mistletoe Phoradendron leucarpum","https://www.thespruce.com/growing-mistletoe-plants-5088986"
"1665403077-861","https://www.thespruce.com/plants-a-to-z-5116344","Oakleaf Hydrangea Hydrangea quercifolia","https://www.thespruce.com/summer-blooming-oakleaf-hydrangeas-2132724"
"1665403077-862","https://www.thespruce.com/plants-a-to-z-5116344","October Glory Maple Acer rubrum 'October Glory'","https://www.thespruce.com/october-glory-maple-growing-guide-5509478"
"1665403077-863","https://www.thespruce.com/plants-a-to-z-5116344","Okra Abelmoschus esculentus","https://www.thespruce.com/growing-okra-in-the-backyard-vegetable-garden-1403473"
"1665403077-864","https://www.thespruce.com/plants-a-to-z-5116344","Old Man Artemisia abrotanum","https://www.thespruce.com/how-to-grow-southernwood-5078290"
"1665403077-865","https://www.thespruce.com/plants-a-to-z-5116344","Oleander Nerium oleander","https://www.thespruce.com/oleander-growing-guide-5203845"
"1665403077-866","https://www.thespruce.com/plants-a-to-z-5116344","One Seed Juniper Juniperus monosperma","https://www.thespruce.com/growing-one-seed-juniper-trees-5078318"
"1665403077-867","https://www.thespruce.com/plants-a-to-z-5116344","Onion Allium cepa","https://www.thespruce.com/growing-onions-1403447"
"1665403077-868","https://www.thespruce.com/plants-a-to-z-5116344","Orange Daylily Hemerocallis fulva","https://www.thespruce.com/growing-orange-daylily-5116342"
"1665403077-870","https://www.thespruce.com/plants-a-to-z-5116344","Orange Lily Lilium bulbiferum","https://www.thespruce.com/orange-lily-growing-guide-5209359"
"1665403077-871","https://www.thespruce.com/plants-a-to-z-5116344","Orange Tree Citrus sinensis","https://www.thespruce.com/orange-tree-growing-guide-6541613"
"1665403077-872","https://www.thespruce.com/plants-a-to-z-5116344","Orchid Cattleya","https://www.thespruce.com/cattleya-orchids-overview-1902861"
"1665403077-873","https://www.thespruce.com/plants-a-to-z-5116344","Orchid Cactus Epiphyllum","https://www.thespruce.com/epiphyllum-5212346"
"1665403077-874","https://www.thespruce.com/plants-a-to-z-5116344","Oregano Origanum spp.","https://www.thespruce.com/growing-oregano-plants-1402818"
"1665403077-875","https://www.thespruce.com/plants-a-to-z-5116344","Oriental Bittersweet Celastrus orbiculatus","https://www.thespruce.com/oriental-bittersweet-vines-2130878"
"1665403077-876","https://www.thespruce.com/plants-a-to-z-5116344","Oriental Poppy Papaver orientale","https://www.thespruce.com/oriental-poppy-flowers-2132558"
"1665403077-877","https://www.thespruce.com/plants-a-to-z-5116344","Ornamental Cabbage Brassica oleracea","https://www.thespruce.com/ornamental-cabbage-and-flowering-kale-1402853"
"1665403077-879","https://www.thespruce.com/plants-a-to-z-5116344","Ornamental Millet Pennisetum glaucum","https://www.thespruce.com/grow-and-care-for-millet-5087081"
"1665403077-880","https://www.thespruce.com/plants-a-to-z-5116344","Ornamental Onion Allium schubertii","https://www.thespruce.com/allium-schubertii-ornamental-onion-2132114"
"1665403077-881","https://www.thespruce.com/plants-a-to-z-5116344","Ornamental Pepper Capsicum annuum cultivars","https://www.thespruce.com/ornamental-pepper-plant-profile-4587282"
"1665403077-882","https://www.thespruce.com/plants-a-to-z-5116344","Osakazuki Japanese Maple Acer palmatum 'Osakazuki","https://www.thespruce.com/osakazuki-japanese-maple-guide-5524775"
"1665403077-883","https://www.thespruce.com/plants-a-to-z-5116344","Ostrich Fern Matteuccia struthiopteris","https://www.thespruce.com/growing-ostrich-ferns-5094167"
"1665403077-884","https://www.thespruce.com/plants-a-to-z-5116344","Owl Eyes Huernia zebrina","https://www.thespruce.com/lifesaver-plant-profile-5072331"
"1665403077-885","https://www.thespruce.com/plants-a-to-z-5116344","Oxeye Daisy Leucanthemum vulgare","https://www.thespruce.com/oxeye-daisy-growing-guide-5190951"
"1665403077-886","https://www.thespruce.com/plants-a-to-z-5116344","Oyster Plant Tradescantia spathacea","https://www.thespruce.com/growing-oyster-plants-5082981"
"1665403077-887","https://www.thespruce.com/plants-a-to-z-5116344","Pacific Rhododendron Rhododendron macrophyllum","https://www.thespruce.com/how-to-grow-and-care-for-pacific-rhododendrons-5074936"
"1665403077-888","https://www.thespruce.com/plants-a-to-z-5116344","Paddle Plant Kalanchoe luciae","https://www.thespruce.com/flapjack-succulent-plant-profile-5073225"
"1665403077-889","https://www.thespruce.com/plants-a-to-z-5116344","Pagoda Dogwood Cornus alternifolia","https://www.thespruce.com/golden-shadows-pagoda-dogwood-2132847"
"1665403077-890","https://www.thespruce.com/plants-a-to-z-5116344","Pagoda Plant Clerodendrum paniculatum","https://www.thespruce.com/how-to-grow-pagoda-plants-5076306"
"1665403077-891","https://www.thespruce.com/plants-a-to-z-5116344","Pale Purple Coneflower Echinacea pallida","https://www.thespruce.com/drooping-coneflower-plant-profile-5080239"
"1665403077-892","https://www.thespruce.com/plants-a-to-z-5116344","Palm Tree Arecaceae family","https://www.thespruce.com/grow-indoor-palm-trees-1902902"
"1665403077-893","https://www.thespruce.com/plants-a-to-z-5116344","Pampas Grass Cortadelia selloana","https://www.thespruce.com/how-to-grow-pampas-grass-5194991"
"1665403077-894","https://www.thespruce.com/plants-a-to-z-5116344","Panda Plant Kalanchoe tomentonsa","https://www.thespruce.com/chocolate-soldier-plant-profile-5024790"
"1665403077-895","https://www.thespruce.com/plants-a-to-z-5116344","Panicle Hydrangea Hydrangea paniculata","https://www.thespruce.com/peegee-hydrangeas-2132725"
"1665403077-896","https://www.thespruce.com/plants-a-to-z-5116344","Pansy Viola x wittrockiana","https://www.thespruce.com/pansies-growing-a-cool-weather-favorite-1402913"
"1665403077-897","https://www.thespruce.com/plants-a-to-z-5116344","Papaya Carica papaya","https://www.thespruce.com/grow-papaya-indoors-1902490"
"1665403077-898","https://www.thespruce.com/plants-a-to-z-5116344","Paper Birch Betula papyrifera","https://www.thespruce.com/paper-bark-birch-growing-tips-3269342"
"1665403077-899","https://www.thespruce.com/plants-a-to-z-5116344","Paperbark Maple Acer griseum","https://www.thespruce.com/growing-the-paperbark-maple-acer-griseum-3269319"
"1665403077-900","https://www.thespruce.com/plants-a-to-z-5116344","Papyrus Cyperus papyrus","https://www.thespruce.com/papyrus-plants-for-water-gardens-4125678"
"1665403077-901","https://www.thespruce.com/plants-a-to-z-5116344","Parlor Palm Chamaedorea elegans","https://www.thespruce.com/grow-chamaedorea-indoors-1902884"
"1665403077-902","https://www.thespruce.com/plants-a-to-z-5116344","Parrot Tulip Tulipa parrot","https://www.thespruce.com/growing-parrot-tulips-plants-5076460"
"1665403077-903","https://www.thespruce.com/plants-a-to-z-5116344","Parry's Agave Agave parryi","https://www.thespruce.com/growing-parrys-agave-agave-parryi-5100831"
"1665403077-904","https://www.thespruce.com/plants-a-to-z-5116344","Parsnip Pastinaca sativa","https://www.thespruce.com/growing-and-caring-for-parsnips-1403474"
"1665403077-905","https://www.thespruce.com/plants-a-to-z-5116344","Partridge Pea Chamaecrista fasciculata","https://www.thespruce.com/partridge-pea-guide-5181701"
"1665403077-906","https://www.thespruce.com/plants-a-to-z-5116344","Passionflower Passiflora","https://www.thespruce.com/passion-flowers-1403114"
"1665403077-907","https://www.thespruce.com/plants-a-to-z-5116344","Pata De Vaca  Bauhinia lunarioides","https://www.thespruce.com/anachacho-orchid-tree-plant-profile-4844446"
"1665403077-908","https://www.thespruce.com/plants-a-to-z-5116344","Patchouli Pogostemon cablin","https://www.thespruce.com/patchouli-flower-plant-care-and-growing-guide-5082880"
"1665403077-909","https://www.thespruce.com/plants-a-to-z-5116344","Patty Pan Squash Cucurbita pepo","https://www.thespruce.com/growing-patty-pan-squash-1403475"
"1665403077-910","https://www.thespruce.com/plants-a-to-z-5116344","Pawpaw Asimina triloba","https://www.thespruce.com/pawpaw-plant-growing-guide-5200957"
"1665403077-911","https://www.thespruce.com/plants-a-to-z-5116344","Peace Lily Spathiphyllum","https://www.thespruce.com/grow-peace-lilies-1902767"
"1665403077-912","https://www.thespruce.com/plants-a-to-z-5116344","Peach Prunus persica","https://www.thespruce.com/how-to-grow-and-care-for-peach-trees-4589455"
"1665403077-913","https://www.thespruce.com/plants-a-to-z-5116344","Peach-Leaved Bellflower Campanula persicifolia","https://www.thespruce.com/peachleaved-bellflower-plant-care-5079111"
"1665403077-914","https://www.thespruce.com/plants-a-to-z-5116344","Peacock Plant Calathea makoyana","https://www.thespruce.com/growing-peacock-plants-5089220"
"1665403077-915","https://www.thespruce.com/plants-a-to-z-5116344","Peanut Butter Bush Clerodendrum trichotomum","https://www.thespruce.com/harlequin-glorybower-plant-profile-4802476"
"1665403077-916","https://www.thespruce.com/plants-a-to-z-5116344","Peanut Cactus Echinopsis Chamaecereus","https://www.thespruce.com/peanut-cactus-profile-5181579"
"1665403077-917","https://www.thespruce.com/plants-a-to-z-5116344","Peanuts Arachis hypogaea","https://www.thespruce.com/peanut-plant-profile-4797389"
"1665403077-918","https://www.thespruce.com/plants-a-to-z-5116344","Pearl Plant Haworthia","https://www.thespruce.com/grow-haworthia-succulents-1902980"
"1665403077-919","https://www.thespruce.com/plants-a-to-z-5116344","Pearls and Jade Pothos Epipremnum aureum 'Pearls and Jade'","https://www.thespruce.com/pearls-and-jade-pothos-care-guide-6361665"
"1665403077-920","https://www.thespruce.com/plants-a-to-z-5116344","Pecan Tree Carya illinoinensis","https://www.thespruce.com/pecan-tree-growing-guide-5195532"
"1665403077-921","https://www.thespruce.com/plants-a-to-z-5116344","Pencil Cactus Euphorbia tirucalli","https://www.thespruce.com/grow-pencil-cactus-inside-1902984"
"1665403077-922","https://www.thespruce.com/plants-a-to-z-5116344","Pennisetum (Fountain Grass) Pennisetum","https://www.thespruce.com/pennisetum-fountain-grasses-care-5195091"
