,web-scraper-order,web-scraper-start-url,link,link-href,image-src
685,1667845978-16453,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Magnolia Magnolia liliflora,https://www.thespruce.com/growing-the-magnolia-iliflora-3269224,https://www.thespruce.com/thmb/uN6GvAQX4xKso639mpLXRY5b7Ns=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-the-magnolia-iliflora-3269224_05-a24f17f2c15e42139ff6f329ec7f5745.jpg
684,1667845976-16452,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Maple Acer palmatum,https://www.thespruce.com/japanese-maple-growing-profile-3269337,https://www.thespruce.com/thmb/oAYVRc8AwrMzcY6iK0I78XOB87A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-maple-growing-profile-3269337-09-a264202d4d854925a1abffd5ebdc34b3.jpg
683,1667845973-16451,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Maple Bonsai Acer palmatum bonsai,https://www.thespruce.com/growing-japanese-maple-bonsai-5085314,https://www.thespruce.com/thmb/1HUhJoI9ozKTmWcFm2twsEz2gls=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-japanese-maple-bonsai-5085314_02-d3f41f2a659e4d1ba5d1eb2b53978277.jpg
682,1667845971-16450,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Pagoda Styphnolobium japonicum,https://www.thespruce.com/japanese-pagoda-tree-care-5186863,https://www.thespruce.com/thmb/8bSoE6lfdzGAGa9OH4v3a06v7tA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-pagoda-tree-care-5186863-hero-b959bcf0d99349dcaef36a3b9e0cfeb0.jpg
681,1667845968-16449,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Painted Fern Athyrium nipponicum,https://www.thespruce.com/how-to-grow-and-care-for-japanese-painted-ferns-4691739,https://www.thespruce.com/thmb/kcAp0fUlZsJrFIghOfOgMpAW3ro=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-japanese-painted-ferns-4691739-03-d3e15b1e29214f7fa1d054becd693629.jpg
680,1667845966-16448,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Pieris Pieris japonica,https://www.thespruce.com/japanese-pieris-plant-profile-5073709,https://www.thespruce.com/thmb/K8RBpLnibOJi2eUdWerH9UX3ro4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-pieris-plant-profile-5073709-hero-f4f7b8518b444aacb9589a1ba9b7afb6.jpg
679,1667845963-16447,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Rose Kerria japanica,https://www.thespruce.com/japanese-rose-growing-tips-2132720,https://www.thespruce.com/thmb/2e2EYkSR-Xl1cfePzepl5JPQU7U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-rose-growing-tips-2132720_07-6c529d8b3cde4770a86a6dfff459921a.jpg
678,1667845961-16446,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Sedge Carex morrowii,https://www.thespruce.com/growing-japanese-sedge-5085371,https://www.thespruce.com/thmb/0nR_pZn5oTCVn5Itq1dA5yRzuoA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-japanese-sedge-5085371-hero-475fe357a8d944baa7fb8e44ab143673.jpg
677,1667845958-16445,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Silver Grass Miscanthus sinensis,https://www.thespruce.com/japanese-silver-grass-plant-profile-5073161,https://www.thespruce.com/thmb/BvK-aRRbSBK2Gdba9ldHiLFyrBU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-silver-grass-plant-profile-5073161_09-8625ec957c3c49a4af8cc91d35e6a2ba.JPG
676,1667845955-16444,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Skimmia Skimmia japonica,https://www.thespruce.com/japanese-skimmia-plant-profile-4843861,https://www.thespruce.com/thmb/sEu4g7I7RjxndAyTb5yzfht2wkI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-skimmia-plant-profile-4843861_01-a7b0f04e26c2450ca95266ef1a231b7b.jpg
675,1667845953-16443,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Stewartia Stewartia pseudocamellia,https://www.thespruce.com/japanese-stewartia-tree-profile-5073642,https://www.thespruce.com/thmb/uhhotkITOVAgU1wBiZLjb2XgvOU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-stewartia-tree-profile-5073642-hero-049476b7aae041dd8751169285531fba.jpg
674,1667845950-16442,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Wisteria Wisteria Floribunda,https://www.thespruce.com/japanese-wisteria-profile-5186861,https://www.thespruce.com/thmb/sR5wOCqL47Kj177OlFJVwgbr4H8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/japanese-wisteria-profile-5186861-hero-56e0f905f2a649debbcf0419f9bfa850.JPG
673,1667845948-16441,https://www.thespruce.com/plants-a-to-z-5116344,Japanese Zelkova Zelkova serrata,https://www.thespruce.com/growing-japanese-zelkova-5113494,https://www.thespruce.com/thmb/uxUlgwTFv3T_TCre5rOHn516-iM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-japanese-zelkova-5113494-hero-14157850eda842c7bcf73ac731d08f92.JPG
672,1667845945-16440,https://www.thespruce.com/plants-a-to-z-5116344,Jeffrey Pine Pinus jeffreyi,https://www.thespruce.com/how-to-grow-and-care-for-jeffrey-pine-5075237,https://www.thespruce.com/thmb/bPakH0Rprr6d2HhCZ9lfaM7aRr4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-jeffrey-pine-5075237-hero-5ad3999adab14fc09b6812700e77c1e4.jpg
671,1667845943-16439,https://www.thespruce.com/plants-a-to-z-5116344,Jelly Bean Succulent Sedum rubrotinctum,https://www.thespruce.com/growing-jelly-bean-succulents-5115462,https://www.thespruce.com/thmb/mgG1cKse49EtuhkaT-L5yuKbdBo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-jelly-bean-succulents-5115462-hero-2f1cb2b6e2104776830b3aa5e141f0d4.jpg
670,1667845940-16438,https://www.thespruce.com/plants-a-to-z-5116344,Jessenia Pothos Epipremnum aureum 'Jessenia',https://www.thespruce.com/jessenia-pothos-care-guide-6260923,https://www.thespruce.com/thmb/IJZQ3MliDdHASr0IohkbCC9Zpws=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/jessenia-pothos-care-guide-6260923-3-472b9aabef01461abb106674eddd6c26.jpg
669,1667845938-16437,https://www.thespruce.com/plants-a-to-z-5116344,Jewel Aloe Aloe distans,https://www.thespruce.com/jewel-aloe-plant-care-5078675,https://www.thespruce.com/thmb/R9ru8AzhB3mAFFdqbBPFGknh534=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/jewel-aloe-plant-care-5078675-hero-4edcf77b7bf5408c977b8e059bead3f6.jpg
668,1667845935-16436,https://www.thespruce.com/plants-a-to-z-5116344,Jewelweed Impatiens capensis,https://www.thespruce.com/growing-jewelweed-plants-5088278,https://www.thespruce.com/thmb/biWJTq7SaF1laiPfDsUlwEUJMXo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-jewelweed-plants-5088278-hero-695a702cbcc54c1b8a4fda6a7a2c08ea.jpg
667,1667845933-16435,https://www.thespruce.com/plants-a-to-z-5116344,Joe Pye Weed Eutrochium purpureum,https://www.thespruce.com/joe-pye-weed-eupatorium-purpureum-1402848,https://www.thespruce.com/thmb/ZPnKqd-UDK3YJCElSEkA2GCdSDs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/joe-pye-weed-eupatorium-purpureum-1402848-02-e610c47f5a804f59b67d207161f5ca23.jpg
666,1667845930-16434,https://www.thespruce.com/plants-a-to-z-5116344,Johnny Jump Up Viola Viola tricolor,https://www.thespruce.com/johnny-jump-up-violas-plant-profile-5181650,https://www.thespruce.com/thmb/sPT-l9lvgsA0H5W67SuwpRuV7Ic=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/johnny-jump-up-violas-plant-profile-5181650-hero-1aadb2254e36452da52f9ce2d1b52994.JPG
665,1667845928-16433,https://www.thespruce.com/plants-a-to-z-5116344,Joshua Tree Yucca Brevifolia,https://www.thespruce.com/yucca-brevifolia-joshua-tree-growing-guide-5210437,https://www.thespruce.com/thmb/CXQH92905wsbZclSdG94wfpmqu0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/yucca-brevifolia-joshua-tree-growing-guide-5210437-hero-2ea8144a3b374b95b55dfacc99008a71.jpg
664,1667845925-16432,https://www.thespruce.com/plants-a-to-z-5116344,Jostaberry Bush Ribes × nidigrolaria,https://www.thespruce.com/jostaberry-bush-growing-guide-6543617,https://www.thespruce.com/thmb/fjTx4IIwZEHzxTjUtzsLCnq9gLk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/jostaberry-big-bd5117188ea643b4a7863e1b2822fa12.jpg
663,1667845922-16431,https://www.thespruce.com/plants-a-to-z-5116344,Joyweed Alternanthera,https://www.thespruce.com/growing-josephs-coat-plant-5085269,https://www.thespruce.com/thmb/cwHZ0vEKk6JOZrIYdljsQPGMZOQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-josephs-coat-plant-5085269-hero-5fca57b7de4f4d83b7ff36430577fe39.jpg
662,1667845920-16430,https://www.thespruce.com/plants-a-to-z-5116344,Julia Child Roses Rosa 'Julia Child',https://www.thespruce.com/julia-child-roses-profile-5185990,https://www.thespruce.com/thmb/hTn3-6yrAopq7OsJaAYDriuI0JM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/julia-child-roses-profile-5185990-hero-195bdd360e724e04990d58510102421e.jpg
661,1667845917-16429,https://www.thespruce.com/plants-a-to-z-5116344,Juniper Bonsai Juniperus bonsai,https://www.thespruce.com/growing-juniper-bonsai-5085312,https://www.thespruce.com/thmb/3UfI5Fl0x9VanTIcRf-Gd2ZtVrk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-juniper-bonsai-508312-01-d20b5d68bd784efd8a8ccfe8474c685b.jpg
660,1667845915-16428,https://www.thespruce.com/plants-a-to-z-5116344,Jupiter's Beard Centranthus ruber,https://www.thespruce.com/centranthus-ruber-plant-profile-5069950,https://www.thespruce.com/thmb/rTUJYWHvRxAO3X14lSwWIZvHYi8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/centranthus-ruber-plant-profile-5069950-hero-79244566aa304cbf8828c45ca2c6d9fe.jpg
659,1667845912-16427,https://www.thespruce.com/plants-a-to-z-5116344,Kalanchoe Kalanchoe blossfeldiana,https://www.thespruce.com/growing-kalanchoe-plants-1902982,https://www.thespruce.com/thmb/0mJSZ8wIj_9xfeOOlTog9Jffrfg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-kalanchoe-plants-1902982-hero-da950f5afb5645fdb60151d859d53df0.jpg
658,1667845910-16426,https://www.thespruce.com/plants-a-to-z-5116344,Kale Brassica oleracea,https://www.thespruce.com/growing-kale-1403516,https://www.thespruce.com/thmb/JS22-sVO3Gjvle5pX_lQqrPw10s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Growing-kale-1403516-kale-isolated-3-48837f4422414f34a81b906e29f39847.jpg
657,1667845907-16425,https://www.thespruce.com/plants-a-to-z-5116344,Kangaroo Paw Anigozanthos,https://www.thespruce.com/kangaroo-paw-flowers-1315764,https://www.thespruce.com/thmb/oq8NOX9Zuoo4T27RZt2fIJ2lJL8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/kangaroo-paw-flowers-1315764-20-crop-f0486dc5f37a467897b49bb228be7642.jpg
656,1667845905-16424,https://www.thespruce.com/plants-a-to-z-5116344,Katsura Tree Cercidiphyllum japonicum,https://www.thespruce.com/katsura-tree-care-and-growing-guide-4588925,https://www.thespruce.com/thmb/ebnDHQTAWFJOfgJMjnh2kXf2nFY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/katsura-tree-care-and-growing-guide-4588925-hero-57af4d5938ce4da69871c82ca5062c9c.jpg
655,1667845902-16423,https://www.thespruce.com/plants-a-to-z-5116344,Kentia Palm Howea forsteriana,https://www.thespruce.com/grow-kentia-palms-1902880,https://www.thespruce.com/thmb/0Ha0QyyHixYw9iWHPBCvlihrCrY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-kentia-palms-1902880-2-23d05188a9db47d78921425bcb8d433d.jpg
654,1667845900-16422,https://www.thespruce.com/plants-a-to-z-5116344,Kentucky Coffee Tree Gymnocladus dioicus,https://www.thespruce.com/kentucky-coffee-tree-plant-profile-5199832,https://www.thespruce.com/thmb/2KHWJMdaEWOfLtOYCeikDfeeZEo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/kentucky-coffee-tree-plant-profile-5199832-hero-e98c4f1a8972438fac9758e626be5554.jpg
653,1667845897-16421,https://www.thespruce.com/plants-a-to-z-5116344,Key Lime Pie Plant Adromischus cristatus,https://www.thespruce.com/crinkle-leaf-plant-profile-4780512,https://www.thespruce.com/thmb/B6MF3QTdLRM27Au1d-BFFzULpFA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/crinkle-leaf-plant-profile-4780512-5-47f65c37cec341fea32c41251a2f7336.jpg
652,1667845894-16420,https://www.thespruce.com/plants-a-to-z-5116344,Knautia Knautia macedonica,https://www.thespruce.com/how-to-grow-knautia-4847165,https://www.thespruce.com/thmb/slU0-K8PHTnCmSk2Fa0F-xuvdQI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-knautia-4847165-02-971478f8248f43fc9a40ed448d226b3b.jpg
651,1667845892-16419,https://www.thespruce.com/plants-a-to-z-5116344,Kobus Magnolia Magnolia kobus,https://www.thespruce.com/kobus-magnolia-growing-profile-3269282,https://www.thespruce.com/thmb/vE4gcCFZpNA8zcSinu8OqyM_bMo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/kobus-magnolia-growing-profile-3269282-hero-54fb0ebaeb8a45c5bb0049a15b341186.jpg
650,1667845889-16418,https://www.thespruce.com/plants-a-to-z-5116344,Kohlrabi Brassica oleracea,https://www.thespruce.com/kohlrabi-plant-care-and-growing-guide-4590356,https://www.thespruce.com/thmb/R5JJlMOo9lNAGWvQ4X6DKu-q9-0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/kohlrabi-plant-care-and-growing-guide-4590356-hero-9a803504af7b4cf29806b26ceff9af75.jpg
649,1667845887-16417,https://www.thespruce.com/plants-a-to-z-5116344,Korean Fir Abies koreana,https://www.thespruce.com/growing-the-korean-fir-abies-koreana-3269339,https://www.thespruce.com/thmb/8JExWa1pMwxASZmOoAbD26ecypE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-the-korean-fir-abies-koreana-3269339-hero-8859961d024b4d0a89ce13e0de1949d4.jpg
648,1667845884-16416,https://www.thespruce.com/plants-a-to-z-5116344,Korean Maple Acer pseudosieboldianum,https://www.thespruce.com/korean-maple-tree-profile-5073159,https://www.thespruce.com/thmb/uweEHpf7hny_X2ocjM2dG9e4uuc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/korean-maple-tree-profile-5073159-01-18f4aabd73b84aa0882ad339df1b2695.JPG
647,1667845882-16415,https://www.thespruce.com/plants-a-to-z-5116344,Korean Pear Pyrus pyrifolia,https://www.thespruce.com/growing-asian-pear-trees-5113728,https://www.thespruce.com/thmb/7fmhhKnhD9Nyfc5CysCRsmiBsQI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-asian-pear-trees-5113728-hero-3ac9ebe9535244458ec6758ce1204f39.jpg
646,1667845879-16414,https://www.thespruce.com/plants-a-to-z-5116344,Korean Spicebush Viburnum carlesii,https://www.thespruce.com/korean-spice-viburnum-shrub-2132721,https://www.thespruce.com/thmb/kkDo9uU38KqR3VtsvAHPwt2FMgU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/korean-spice-viburnum-shrub-2132721_01-cbc6efec79174b6d8b13e25e01404533.jpg
645,1667845877-16413,https://www.thespruce.com/plants-a-to-z-5116344,Kousa Dogwood Cornus Kousa,https://www.thespruce.com/growing-kousa-dogwood-cornus-kousa-5115406,https://www.thespruce.com/thmb/W2wL_sEe4uZjCWkJ2THjFCrfvhs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-kousa-dogwood-cornus-kousa-5115406-hero-a744800d46924162aa15c20d07e79474.jpg
644,1667845874-16412,https://www.thespruce.com/plants-a-to-z-5116344,Kudzu Pueraria montana,https://www.thespruce.com/kudzu-toxic-plant-profile-4843260,https://www.thespruce.com/thmb/GrJTWuFXQQqwLzmJhgl_PUrPFhg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/GettyImages-653244594-413665e0d56040d5a9248a295074015b.jpg
643,1667845872-16411,https://www.thespruce.com/plants-a-to-z-5116344,Kumquat Citrus japonica,https://www.thespruce.com/growing-kumquat-in-containers-848165,https://www.thespruce.com/thmb/7FXTI6YoXA5qGjpcrhpUof1uoVQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-kumquat-in-containers-848165-hero-f304a47adb754c6cbfe64a2df4032cfc.jpg
642,1667845869-16410,https://www.thespruce.com/plants-a-to-z-5116344,Lacebark Pine Pinus bungeana,https://www.thespruce.com/how-to-grow-and-care-for-lacebark-pine-5075357,https://www.thespruce.com/thmb/XgEPIqkAVM1Fh-gDHLtwXnVpCAw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-lacebark-pine-5075357-hero-390d03298eb146389a008aabe82f33d2.jpg
641,1667845867-16409,https://www.thespruce.com/plants-a-to-z-5116344,Lacecap Hydrangea Hydrangea macrophylla,https://www.thespruce.com/growing-lace-cap-hydrangea-5078423,https://www.thespruce.com/thmb/1DvzZM1BllgQKmWSevUbu3Dun0U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-lace-cap-hydrangea-5078423_01a-93f1346a68e14ce9baeee6fd4df7f64a.JPG
640,1667845864-16408,https://www.thespruce.com/plants-a-to-z-5116344,Lady Ferns Athyrium filix-femina,https://www.thespruce.com/lady-ferns-plant-profile-5120209,https://www.thespruce.com/thmb/nDajiSaJ8ieuW52J5FTvfK3-70I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/lady-ferns-plant-profile-5120209-hero-3c985b21a2354012a14b29c94626de45.jpg
639,1667845861-16407,https://www.thespruce.com/plants-a-to-z-5116344,Lady Palm Rhapis excelsa,https://www.thespruce.com/growing-rhapis-excelsa-palms-1902881,https://www.thespruce.com/thmb/SWzJmxmYCNy9PZ4v68B-adm8uKc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/KaraRileyLadyPalm-2-ca810cf96f4b46cbb2ff9ce2ba6a279a.jpg
638,1667845859-16406,https://www.thespruce.com/plants-a-to-z-5116344,Lady's Mantle Alchemilla mollis,https://www.thespruce.com/growing-ladys-mantle-alchemilla-mollis-in-the-garden-1402716,https://www.thespruce.com/thmb/hYEqrmjdlfmK55Y6yRheBZiV5fE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/thespruce.com-growing-ladys-mantle-alchemilla-mollis-in-the-garden-1402716-hero-24e50d2745f14e45865939dd33ddb6ad.jpg
637,1667845856-16405,https://www.thespruce.com/plants-a-to-z-5116344,Ladybells Adenophora bulleyana,https://www.thespruce.com/ladybell-plant-profile-5088228,https://www.thespruce.com/thmb/boHOG2UVKVRCfDpjT9N43swe9iQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/ladybell-plant-profile-5088228-hero-aa0b3a020dbc4a8abc27fdd63a3110ed.jpg
636,1667845854-16404,https://www.thespruce.com/plants-a-to-z-5116344,Lamb's Ear Stachys byzantina,https://www.thespruce.com/lambs-ear-1402849,https://www.thespruce.com/thmb/KnP43wYjqOnWX9HLeoR5kOuzFkQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/lambs-ear-1402849-03-a7792367f36042268baa0cccb827864a.jpg
635,1667845851-16403,https://www.thespruce.com/plants-a-to-z-5116344,Lamb's Ears Stachys byzantina,https://www.thespruce.com/lambs-ears-uses-how-to-care-and-control-2132610,https://www.thespruce.com/thmb/L1B_qAdvJlZyaN4hN64CWhS5tVU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/lambs-ears-uses-how-to-care-and-control-2132610-hero-e4137304e91f4d68a1a3777964a2ba0d.jpg
634,1667845849-16402,https://www.thespruce.com/plants-a-to-z-5116344,Lantana Lantana camara,https://www.thespruce.com/add-a-florida-touch-with-lantana-plants-2132142,https://www.thespruce.com/thmb/K9_qYR7qobEN3MCq0mRcZLhlQm4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/add-a-florida-touch-with-lantana-plants-2132142-06-eab2355d33b8428e93bcff702824a04e.jpg
633,1667845846-16401,https://www.thespruce.com/plants-a-to-z-5116344,Larch Larix,https://www.thespruce.com/growing-larch-trees-5093513,https://www.thespruce.com/thmb/ZqJuI8wAH_KBmRhD8zQZe-cocFo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-larch-trees-5093513-hero-aba42f04eba442bda430189d9d6f61ba.jpg
632,1667845843-16400,https://www.thespruce.com/plants-a-to-z-5116344,Larkspur Delphinium,https://www.thespruce.com/black-knight-delphiniums-2131887,https://www.thespruce.com/thmb/SfL_7W3YRidVLtPLz_G_PYOemEo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/black-knight-delphiniums-2131887-hero-5a92a86df0ee460691b4f8b50c144532.jpg
